"config_id","config_signature","s_star","s","s_ref","pilot_rep_id","q","T1","T2","n1","n2","b2","K1","K2","T_fd_budget","cost_proxy","val_loss","eligible","runtime_sec","seed_data","seed_val","seed_algo","error_message"
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.2,150,8,1440,360,45,75,4,121,216360,1.33608292346507,TRUE,11.15,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.25,150,8,1350,450,56,75,4,113,202948,1.2879062306557,TRUE,10.06,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.5,150,8,900,900,112,75,4,76,135896,1.51211643974817,TRUE,8.94999999999999,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.2,175,8,1440,360,45,75,4,141,252360,1.19287927862459,TRUE,13.31,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.25,175,8,1350,450,56,75,4,132,236698,1.13530566622753,TRUE,11.36,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.5,175,8,900,900,112,75,4,88,158396,1.2990882405475,TRUE,10.39,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.2,200,8,1440,360,45,75,4,161,288360,1.09188089860943,TRUE,14.69,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.25,200,8,1350,450,56,75,4,151,270448,1.04436346389627,TRUE,13.25,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.5,200,8,900,900,112,75,4,101,180896,1.18501263968695,TRUE,11.84,20560421,20570421,20580421,NA
"E__linear_s_sweep_n1800_p1800_sstar20_s40_h09446984","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=20||s=40||s_ref=20||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",20,40,20,1,0.5,150,12,900,900,75,75,4,76,135900,1.4018235178714,TRUE,8.67000000000002,20560421,20570421,20580421,NA
