"config_id","config_signature","s_star","s","s_ref","pilot_rep_id","q","T1","T2","n1","n2","b2","K1","K2","T_fd_budget","cost_proxy","val_loss","eligible","runtime_sec","seed_data","seed_val","seed_algo","error_message"
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.2,128,8,2560,640,80,96,7,103,328320,0.964228014899039,TRUE,4.87,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.25,128,8,2400,800,100,96,7,97,308000,0.973633026395857,TRUE,4.16,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.5,128,8,1600,1600,200,96,7,65,206400,1.0199284051106,TRUE,3,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.2,150,8,2560,640,80,96,7,121,384640,0.944594207801095,TRUE,5.27,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.25,150,8,2400,800,100,96,7,113,360800,0.995924755421315,TRUE,5.05,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.5,150,8,1600,1600,200,96,7,76,241600,0.981320579842956,TRUE,3.48,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.2,200,8,2560,640,80,96,7,161,512640,0.933020621635568,TRUE,7.05,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.25,200,8,2400,800,100,96,7,151,480800,0.972657951823106,TRUE,6.55,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.5,200,8,1600,1600,200,96,7,101,321600,0.974985855723205,TRUE,4.48999999999999,20460421,20470421,20480421,NA
"E__linear_s_sweep_n3200_p600_sstar15_s30_h1ff492c6","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",15,30,15,1,0.5,128,12,1600,1600,133,96,7,65,206396,0.964629606160118,TRUE,2.89999999999999,20460421,20470421,20480421,NA
